hotel_id,facility_swimming,facility_gym,airport_shuttle,facility_wifi,facility_parking,trust_rating_value,d37_hotel_category_name
376574,NO,NO,NO,NO,NO,,5-star
376609,NO,NO,NO,NO,NO,,3-star
377266,NO,NO,NO,NO,NO,,3-star
378674,NO,NO,NO,NO,NO,,4-star
378817,NO,NO,NO,NO,NO,,3-star
378818,NO,NO,NO,NO,NO,,3-star
379130,NO,NO,NO,NO,NO,,3-star
382839,NO,NO,NO,NO,NO,,2-star
382840,NO,NO,NO,NO,NO,,3-star
382841,NO,NO,NO,NO,NO,,3-star
382842,NO,NO,NO,NO,NO,,3-star
382843,NO,NO,NO,NO,NO,,3-star
382844,NO,NO,NO,NO,NO,,3-star
382845,NO,NO,NO,NO,NO,,3-star
382846,NO,NO,NO,NO,NO,,4-star
712316,NO,NO,NO,NO,NO,,2-star
712317,NO,NO,NO,NO,NO,,2-star
712318,NO,NO,NO,NO,NO,,2-star
712319,NO,NO,NO,NO,NO,,3-star
712320,NO,NO,NO,NO,NO,,2-star
712321,NO,NO,NO,NO,NO,,2-star
712322,NO,NO,NO,NO,NO,,3-star
712323,NO,NO,NO,NO,NO,,3-star
712324,NO,NO,NO,NO,NO,,4-star
712325,NO,NO,NO,NO,NO,,3-star
712326,NO,NO,NO,NO,NO,,3-star
712327,NO,NO,NO,NO,NO,,2-star
712328,NO,NO,NO,NO,NO,,2-star
712329,NO,NO,NO,NO,NO,,3-star
712330,NO,NO,NO,NO,NO,,2-star
712331,NO,NO,NO,NO,NO,,2-star
712332,NO,NO,NO,NO,NO,,2-star
712333,NO,NO,NO,NO,NO,,2-star
712334,NO,NO,NO,NO,NO,,3-star
712335,NO,NO,NO,NO,NO,,3-star
712336,NO,NO,NO,NO,NO,,4-star
712337,NO,NO,NO,NO,NO,,2-star
712338,NO,NO,NO,NO,NO,,2-star
712339,NO,NO,NO,NO,NO,,2-star
712340,NO,NO,NO,NO,NO,,2-star
712341,NO,NO,NO,NO,NO,,4-star
712342,NO,NO,NO,NO,NO,,2-star
712343,NO,NO,NO,NO,NO,,2-star
712344,NO,NO,NO,NO,NO,,3-star
712345,NO,NO,NO,NO,NO,,2-star
712346,NO,NO,NO,NO,NO,,3-star
712347,NO,NO,NO,NO,NO,,4-star
712348,NO,NO,NO,NO,NO,,2-star
712349,NO,NO,NO,NO,NO,,3-star
712350,NO,NO,NO,NO,NO,,2-star
712351,NO,NO,NO,NO,NO,,2-star
712352,NO,NO,NO,NO,NO,,3-star
712353,NO,NO,NO,NO,NO,,3-star
712354,NO,NO,NO,NO,NO,,4-star
712355,NO,NO,NO,NO,NO,,4-star
712356,NO,NO,NO,NO,NO,,2-star
712357,NO,NO,NO,NO,NO,,3-star
712358,NO,NO,NO,NO,NO,,4-star
712359,NO,NO,NO,NO,NO,,2-star
712360,NO,NO,NO,NO,NO,,4-star
712361,NO,NO,NO,NO,NO,,2-star
712362,NO,NO,NO,NO,NO,,4-star
712363,NO,NO,NO,NO,NO,,3-star
712364,NO,NO,NO,NO,NO,,4-star
712365,NO,NO,NO,NO,NO,,2-star
712366,NO,NO,NO,NO,NO,,3-star
712367,NO,NO,NO,NO,NO,,3-star
712368,NO,NO,NO,NO,NO,,4-star
712369,NO,NO,NO,NO,NO,,3-star
712370,NO,NO,NO,NO,NO,,3-star
712371,NO,NO,NO,NO,NO,,3-star
712372,NO,NO,NO,NO,NO,,2-star
712373,NO,NO,NO,NO,NO,,3-star
712374,NO,NO,NO,NO,NO,,2-star
712375,NO,NO,NO,NO,NO,,3-star
712376,NO,NO,NO,NO,NO,,2-star
712377,NO,NO,NO,NO,NO,,2-star
712378,NO,NO,NO,NO,NO,,2-star
712379,NO,NO,NO,NO,NO,,2-star
712380,NO,NO,NO,NO,NO,,2-star
712381,NO,NO,NO,NO,NO,,2-star
712382,NO,NO,NO,NO,NO,,4-star
712383,NO,NO,NO,NO,NO,,2-star
712384,NO,NO,NO,NO,NO,,2-star
712385,NO,NO,NO,NO,NO,,2-star
712386,NO,NO,NO,NO,NO,,2-star
712387,NO,NO,NO,NO,NO,,4-star
712388,NO,NO,NO,NO,NO,,4-star
712389,NO,NO,NO,NO,NO,,4-star
712390,NO,NO,NO,NO,NO,,3-star
712391,NO,NO,NO,NO,NO,,4-star
712392,NO,NO,NO,NO,NO,,2-star
712393,NO,NO,NO,NO,NO,,2-star
712394,NO,NO,NO,NO,NO,,4-star
712395,NO,NO,NO,NO,NO,,2-star
712396,NO,NO,NO,NO,NO,,3-star
712397,NO,NO,NO,NO,NO,,4-star
712398,NO,NO,NO,NO,NO,,3-star
712399,NO,NO,NO,NO,NO,,2-star
712400,NO,NO,NO,NO,NO,,4-star
712401,NO,NO,NO,NO,NO,,2-star
712402,NO,NO,NO,NO,NO,,2-star
712403,NO,NO,NO,NO,NO,,4-star
712404,NO,NO,NO,NO,NO,,4-star
712405,NO,NO,NO,NO,NO,,4-star
712406,NO,NO,NO,NO,NO,,4-star
712407,NO,NO,NO,NO,NO,,2-star
712408,NO,NO,NO,NO,NO,,2-star
712409,NO,NO,NO,NO,NO,,3-star
712410,NO,NO,NO,NO,NO,,4-star
712411,NO,NO,NO,NO,NO,,4-star
712412,NO,NO,NO,NO,NO,,3-star
712413,NO,NO,NO,NO,NO,,3-star
712414,NO,NO,NO,NO,NO,,4-star
712415,NO,NO,NO,NO,NO,,3-star
712416,NO,NO,NO,NO,NO,,2-star
712417,NO,NO,NO,NO,NO,,3-star
712418,NO,NO,NO,NO,NO,,2-star
712419,NO,NO,NO,NO,NO,,3-star
712420,NO,NO,NO,NO,NO,,3-star
712421,NO,NO,NO,NO,NO,,3-star
712422,NO,NO,NO,NO,NO,,3-star
712423,NO,NO,NO,NO,NO,,3-star
712424,NO,NO,NO,NO,NO,,3-star
712425,NO,NO,NO,NO,NO,,4-star
712426,NO,NO,NO,NO,NO,,3-star
712427,NO,NO,NO,NO,NO,,2-star
712428,NO,NO,NO,NO,NO,,4-star
712429,NO,NO,NO,NO,NO,,3-star
712430,NO,NO,NO,NO,NO,,2-star
712431,NO,NO,NO,NO,NO,,3-star
712432,NO,NO,NO,NO,NO,,3-star
712433,NO,NO,NO,NO,NO,,2-star
712434,NO,NO,NO,NO,NO,,2-star
712435,NO,NO,NO,NO,NO,,4-star
712436,NO,NO,NO,NO,NO,,3-star
712437,NO,NO,NO,NO,NO,,3-star
712438,NO,NO,NO,NO,NO,,4-star
712439,NO,NO,NO,NO,NO,,3-star
712440,NO,NO,NO,NO,NO,,2-star
712441,NO,NO,NO,NO,NO,,2-star
712442,NO,NO,NO,NO,NO,,3-star
712443,NO,NO,NO,NO,NO,,2-star
712444,NO,NO,NO,NO,NO,,2-star
712445,NO,NO,NO,NO,NO,,3-star
712446,NO,NO,NO,NO,NO,,4-star
712447,NO,NO,NO,NO,NO,,2-star
712448,NO,NO,NO,NO,NO,,2-star
712449,NO,NO,NO,NO,NO,,2-star
712450,NO,NO,NO,NO,NO,,2-star
712451,NO,NO,NO,NO,NO,,2-star
712452,NO,NO,NO,NO,NO,,2-star
712453,NO,NO,NO,NO,NO,,4-star
712454,NO,NO,NO,NO,NO,,4-star
712455,NO,NO,NO,NO,NO,,3-star
712456,NO,NO,NO,NO,NO,,2-star
712457,NO,NO,NO,NO,NO,,2-star
712458,NO,NO,NO,NO,NO,,2-star
712459,NO,NO,NO,NO,NO,,3-star
712460,NO,NO,NO,NO,NO,,2-star
712461,NO,NO,NO,NO,NO,,2-star
712462,NO,NO,NO,NO,NO,,2-star
712463,NO,NO,NO,NO,NO,,2-star
712464,NO,NO,NO,NO,NO,,2-star
712465,NO,NO,NO,NO,NO,,4-star
712466,NO,NO,NO,NO,NO,,2-star
712467,NO,NO,NO,NO,NO,,4-star
712468,NO,NO,NO,NO,NO,,4-star
712469,NO,NO,NO,NO,NO,,2-star
712470,NO,NO,NO,NO,NO,,2-star
712471,NO,NO,NO,NO,NO,,2-star
712472,NO,NO,NO,NO,NO,,4-star
712473,NO,NO,NO,NO,NO,,4-star
712474,NO,NO,NO,NO,NO,,2-star
712475,NO,NO,NO,NO,NO,,3-star
712476,NO,NO,NO,NO,NO,,2-star
712477,NO,NO,NO,NO,NO,,3-star
712478,NO,NO,NO,NO,NO,,2-star
712479,NO,NO,NO,NO,NO,,3-star
712480,NO,NO,NO,NO,NO,,3-star
712481,NO,NO,NO,NO,NO,,4-star
712482,NO,NO,NO,NO,NO,,3-star
712483,NO,NO,NO,NO,NO,,3-star
712484,NO,NO,NO,NO,NO,,3-star
712485,NO,NO,NO,NO,NO,,3-star
712486,NO,NO,NO,NO,NO,,3-star
712487,NO,NO,NO,NO,NO,,2-star
712488,NO,NO,NO,NO,NO,,4-star
712489,NO,NO,NO,NO,NO,,2-star
712490,NO,NO,NO,NO,NO,,2-star
712491,NO,NO,NO,NO,NO,,3-star
712492,NO,NO,NO,NO,NO,,3-star
712493,NO,NO,NO,NO,NO,,2-star
712494,NO,NO,NO,NO,NO,,4-star
712495,NO,NO,NO,NO,NO,,3-star
712496,NO,NO,NO,NO,NO,,4-star
712497,NO,NO,NO,NO,NO,,3-star
712498,NO,NO,NO,NO,NO,,3-star
712499,NO,NO,NO,NO,NO,,4-star
712500,NO,NO,NO,NO,NO,,3-star
712501,NO,NO,NO,NO,NO,,4-star
712502,NO,NO,NO,NO,NO,,2-star
712503,NO,NO,NO,NO,NO,,3-star
712504,NO,NO,NO,NO,NO,,2-star
712505,NO,NO,NO,NO,NO,,3-star
712506,NO,NO,NO,NO,NO,,4-star
712507,NO,NO,NO,NO,NO,,4-star
712508,NO,NO,NO,NO,NO,,4-star
712509,NO,NO,NO,NO,NO,,3-star
712510,NO,NO,NO,NO,NO,,4-star
712511,NO,NO,NO,NO,NO,,4-star
712512,NO,NO,NO,NO,NO,,3-star
712513,NO,NO,NO,NO,NO,,3-star
712514,NO,NO,NO,NO,NO,,2-star
712515,NO,NO,NO,NO,NO,,3-star
712516,NO,NO,NO,NO,NO,,3-star
712517,NO,NO,NO,NO,NO,,2-star
712518,NO,NO,NO,NO,NO,,2-star
712519,NO,NO,NO,NO,NO,,4-star
712520,NO,NO,NO,NO,NO,,2-star
712521,NO,NO,NO,NO,NO,,3-star
712522,NO,NO,NO,NO,NO,,2-star
712523,NO,NO,NO,NO,NO,,2-star
712524,NO,NO,NO,NO,NO,,2-star
712525,NO,NO,NO,NO,NO,,3-star
712526,NO,NO,NO,NO,NO,,3-star
712527,NO,NO,NO,NO,NO,,3-star
712528,NO,NO,NO,NO,NO,,3-star
712529,NO,NO,NO,NO,NO,,2-star
712530,NO,NO,NO,NO,NO,,2-star
712531,NO,NO,NO,NO,NO,,3-star
712532,NO,NO,NO,NO,NO,,3-star
712533,NO,NO,NO,NO,NO,,2-star
712534,NO,NO,NO,NO,NO,,2-star
712535,NO,NO,NO,NO,NO,,3-star
712536,NO,NO,NO,NO,NO,,3-star
712537,NO,NO,NO,NO,NO,,2-star
712538,NO,NO,NO,NO,NO,,2-star
712539,NO,NO,NO,NO,NO,,2-star
712540,NO,NO,NO,NO,NO,,2-star
712541,NO,NO,NO,NO,NO,,2-star
712542,NO,NO,NO,NO,NO,,2-star
712543,NO,NO,NO,NO,NO,,2-star
712544,NO,NO,NO,NO,NO,,2-star
712545,NO,NO,NO,NO,NO,,2-star
712546,NO,NO,NO,NO,NO,,3-star
712547,NO,NO,NO,NO,NO,,2-star
712548,NO,NO,NO,NO,NO,,2-star
712549,NO,NO,NO,NO,NO,,3-star
712550,NO,NO,NO,NO,NO,,2-star
712551,NO,NO,NO,NO,NO,,3-star
712552,NO,NO,NO,NO,NO,,2-star
712553,NO,NO,NO,NO,NO,,3-star
712554,NO,NO,NO,NO,NO,,3-star
712555,NO,NO,NO,NO,NO,,4-star
712556,NO,NO,NO,NO,NO,,2-star
712557,NO,NO,NO,NO,NO,,2-star
712558,NO,NO,NO,NO,NO,,2-star
712559,NO,NO,NO,NO,NO,,2-star
712560,NO,NO,NO,NO,NO,,3-star
712561,NO,NO,NO,NO,NO,,3-star
712562,NO,NO,NO,NO,NO,,2-star
712563,NO,NO,NO,NO,NO,,3-star
712564,NO,NO,NO,NO,NO,,3-star
712565,NO,NO,NO,NO,NO,,4-star
712566,NO,NO,NO,NO,NO,,2-star
712567,NO,NO,NO,NO,NO,,2-star
712568,NO,NO,NO,NO,NO,,3-star
712569,NO,NO,NO,NO,NO,,3-star
712570,NO,NO,NO,NO,NO,,4-star
712571,NO,NO,NO,NO,NO,,3-star
712572,NO,NO,NO,NO,NO,,2-star
712573,NO,NO,NO,NO,NO,,3-star
712574,NO,NO,NO,NO,NO,,2-star
712575,NO,NO,NO,NO,NO,,2-star
712576,NO,NO,NO,NO,NO,,3-star
712577,NO,NO,NO,NO,NO,,3-star
712578,NO,NO,NO,NO,NO,,4-star
712579,NO,NO,NO,NO,NO,,3-star
712580,NO,NO,NO,NO,NO,,3-star
712581,NO,NO,NO,NO,NO,,2-star
712582,NO,NO,NO,NO,NO,,3-star
712583,NO,NO,NO,NO,NO,,2-star
712584,NO,NO,NO,NO,NO,,3-star
712585,NO,NO,NO,NO,NO,,3-star
712586,NO,NO,NO,NO,NO,,3-star
712587,NO,NO,NO,NO,NO,,3-star
712588,NO,NO,NO,NO,NO,,3-star
712589,NO,NO,NO,NO,NO,,3-star
712590,NO,NO,NO,NO,NO,,3-star
712591,NO,NO,NO,NO,NO,,2-star
712592,NO,NO,NO,NO,NO,,2-star
712593,NO,NO,NO,NO,NO,,2-star
712594,NO,NO,NO,NO,NO,,3-star
712595,NO,NO,NO,NO,NO,,3-star
712596,NO,NO,NO,NO,NO,,2-star
712597,NO,NO,NO,NO,NO,,3-star
712598,NO,NO,NO,NO,NO,,3-star
712599,NO,NO,NO,NO,NO,,3-star
712600,NO,NO,NO,NO,NO,,3-star
712601,NO,NO,NO,NO,NO,,3-star
712602,NO,NO,NO,NO,NO,,2-star
712603,NO,NO,NO,NO,NO,,2-star
712604,NO,NO,NO,NO,NO,,2-star
712605,NO,NO,NO,NO,NO,,2-star
712606,NO,NO,NO,NO,NO,,2-star
712607,NO,NO,NO,NO,NO,,2-star
712608,NO,NO,NO,NO,NO,,3-star
712609,NO,NO,NO,NO,NO,,3-star
712610,NO,NO,NO,NO,NO,,2-star
712611,NO,NO,NO,NO,NO,,2-star
712612,NO,NO,NO,NO,NO,,3-star
712613,NO,NO,NO,NO,NO,,2-star
712614,NO,NO,NO,NO,NO,,3-star
712615,NO,NO,NO,NO,NO,,2-star
712616,NO,NO,NO,NO,NO,,3-star
712617,NO,NO,NO,NO,NO,,3-star
712618,NO,NO,NO,NO,NO,,3-star
712619,NO,NO,NO,NO,NO,,2-star
712620,NO,NO,NO,NO,NO,,2-star
712621,NO,NO,NO,NO,NO,,2-star
712622,NO,NO,NO,NO,NO,,3-star
712623,NO,NO,NO,NO,NO,,3-star
712624,NO,NO,NO,NO,NO,,4-star
712625,NO,NO,NO,NO,NO,,2-star
712626,NO,NO,NO,NO,NO,,3-star
712627,NO,NO,NO,NO,NO,,3-star
712628,NO,NO,NO,NO,NO,,2-star
712629,NO,NO,NO,NO,NO,,2-star
712630,NO,NO,NO,NO,NO,,2-star
712631,NO,NO,NO,NO,NO,,3-star
712632,NO,NO,NO,NO,NO,,3-star
712633,NO,NO,NO,NO,NO,,3-star
712634,NO,NO,NO,NO,NO,,2-star
712635,NO,NO,NO,NO,NO,,2-star
712636,NO,NO,NO,NO,NO,,2-star
712637,NO,NO,NO,NO,NO,,2-star
712638,NO,NO,NO,NO,NO,,3-star
712639,NO,NO,NO,NO,NO,,2-star
712640,NO,NO,NO,NO,NO,,3-star
712641,NO,NO,NO,NO,NO,,3-star
712642,NO,NO,NO,NO,NO,,2-star
712643,NO,NO,NO,NO,NO,,2-star
712644,NO,NO,NO,NO,NO,,2-star
712645,NO,NO,NO,NO,NO,,2-star
712646,NO,NO,NO,NO,NO,,2-star
712647,NO,NO,NO,NO,NO,,2-star
712648,NO,NO,NO,NO,NO,,2-star
712649,NO,NO,NO,NO,NO,,2-star
712650,NO,NO,NO,NO,NO,,2-star
712651,NO,NO,NO,NO,NO,,2-star
712652,NO,NO,NO,NO,NO,,4-star
712653,NO,NO,NO,NO,NO,,2-star
712654,NO,NO,NO,NO,NO,,2-star
712655,NO,NO,NO,NO,NO,,2-star
712656,NO,NO,NO,NO,NO,,2-star
712657,NO,NO,NO,NO,NO,,2-star
712658,NO,NO,NO,NO,NO,,2-star
712659,NO,NO,NO,NO,NO,,2-star
712660,NO,NO,NO,NO,NO,,3-star
712661,NO,NO,NO,NO,NO,,3-star
712662,NO,NO,NO,NO,NO,,3-star
712663,NO,NO,NO,NO,NO,,3-star
712664,NO,NO,NO,NO,NO,,3-star
712665,NO,NO,NO,NO,NO,,3-star
712666,NO,NO,NO,NO,NO,,3-star
712667,NO,NO,NO,NO,NO,,2-star
712668,NO,NO,NO,NO,NO,,3-star
712669,NO,NO,NO,NO,NO,,3-star
712670,NO,NO,NO,NO,NO,,3-star
712671,NO,NO,NO,NO,NO,,3-star
712672,NO,NO,NO,NO,NO,,2-star
712673,NO,NO,NO,NO,NO,,2-star
712674,NO,NO,NO,NO,NO,,2-star
712675,NO,NO,NO,NO,NO,,2-star
712676,NO,NO,NO,NO,NO,,2-star
712677,NO,NO,NO,NO,NO,,2-star
712678,NO,NO,NO,NO,NO,,2-star
712679,NO,NO,NO,NO,NO,,2-star
712680,NO,NO,NO,NO,NO,,3-star
712681,NO,NO,NO,NO,NO,,2-star
712682,NO,NO,NO,NO,NO,,3-star
712683,NO,NO,NO,NO,NO,,3-star
712684,NO,NO,NO,NO,NO,,3-star
712685,NO,NO,NO,NO,NO,,3-star
712686,NO,NO,NO,NO,NO,,2-star
712687,NO,NO,NO,NO,NO,,3-star
712688,NO,NO,NO,NO,NO,,2-star
712689,NO,NO,NO,NO,NO,,3-star
712690,NO,NO,NO,NO,NO,,2-star
712691,NO,NO,NO,NO,NO,,2-star
712692,NO,NO,NO,NO,NO,,2-star
712693,NO,NO,NO,NO,NO,,2-star
712694,NO,NO,NO,NO,NO,,2-star
712695,NO,NO,NO,NO,NO,,3-star
712696,NO,NO,NO,NO,NO,,2-star
712697,NO,NO,NO,NO,NO,,2-star
712698,NO,NO,NO,NO,NO,,2-star
712699,NO,NO,NO,NO,NO,,3-star
712700,NO,NO,NO,NO,NO,,2-star
712701,NO,NO,NO,NO,NO,,2-star
712702,NO,NO,NO,NO,NO,,2-star
712703,NO,NO,NO,NO,NO,,2-star
712704,NO,NO,NO,NO,NO,,3-star
712705,NO,NO,NO,NO,NO,,2-star
712706,NO,NO,NO,NO,NO,,2-star
712707,NO,NO,NO,NO,NO,,2-star
712708,NO,NO,NO,NO,NO,,2-star
712709,NO,NO,NO,NO,NO,,2-star
712710,NO,NO,NO,NO,NO,,3-star
712711,NO,NO,NO,NO,NO,,3-star
712712,NO,NO,NO,NO,NO,,2-star
712713,NO,NO,NO,NO,NO,,2-star
712714,NO,NO,NO,NO,NO,,3-star
712715,NO,NO,NO,NO,NO,,2-star
712716,NO,NO,NO,NO,NO,,2-star
712717,NO,NO,NO,NO,NO,,2-star
712718,NO,NO,NO,NO,NO,,2-star
712719,NO,NO,NO,NO,NO,,4-star
712720,NO,NO,NO,NO,NO,,3-star
712721,NO,NO,NO,NO,NO,,3-star
712722,NO,NO,NO,NO,NO,,3-star
712723,NO,NO,NO,NO,NO,,4-star
712724,NO,NO,NO,NO,NO,,4-star
712725,NO,NO,NO,NO,NO,,2-star
712726,NO,NO,NO,NO,NO,,3-star
712727,NO,NO,NO,NO,NO,,3-star
712728,NO,NO,NO,NO,NO,,2-star
712729,NO,NO,NO,NO,NO,,2-star
712730,NO,NO,NO,NO,NO,,2-star
712731,NO,NO,NO,NO,NO,,2-star
712732,NO,NO,NO,NO,NO,,2-star
712733,NO,NO,NO,NO,NO,,2-star
712734,NO,NO,NO,NO,NO,,4-star
712735,NO,NO,NO,NO,NO,,2-star
712736,NO,NO,NO,NO,NO,,2-star
712737,NO,NO,NO,NO,NO,,2-star
712738,NO,NO,NO,NO,NO,,2-star
712739,NO,NO,NO,NO,NO,,2-star
712740,NO,NO,NO,NO,NO,,3-star
712741,NO,NO,NO,NO,NO,,3-star
712742,NO,NO,NO,NO,NO,,3-star
712743,NO,NO,NO,NO,NO,,3-star
712744,NO,NO,NO,NO,NO,,3-star
712745,NO,NO,NO,NO,NO,,2-star
712746,NO,NO,NO,NO,NO,,2-star
712747,NO,NO,NO,NO,NO,,2-star
712748,NO,NO,NO,NO,NO,,2-star
712749,NO,NO,NO,NO,NO,,2-star
712750,NO,NO,NO,NO,NO,,2-star
712751,NO,NO,NO,NO,NO,,4-star
712752,NO,NO,NO,NO,NO,,2-star
712753,NO,NO,NO,NO,NO,,3-star
712754,NO,NO,NO,NO,NO,,2-star
712755,NO,NO,NO,NO,NO,,2-star
712756,NO,NO,NO,NO,NO,,4-star
712757,NO,NO,NO,NO,NO,,2-star
712758,NO,NO,NO,NO,NO,,3-star
712759,NO,NO,NO,NO,NO,,2-star
712760,NO,NO,NO,NO,NO,,3-star
712761,NO,NO,NO,NO,NO,,2-star
712762,NO,NO,NO,NO,NO,,2-star
712763,NO,NO,NO,NO,NO,,4-star
712764,NO,NO,NO,NO,NO,,3-star
712765,NO,NO,NO,NO,NO,,1-star
712766,NO,NO,NO,NO,NO,,2-star
712767,NO,NO,NO,NO,NO,,2-star
712768,NO,NO,NO,NO,NO,,2-star
712769,NO,NO,NO,NO,NO,,2-star
712770,NO,NO,NO,NO,NO,,3-star
712771,NO,NO,NO,NO,NO,,2-star
712772,NO,NO,NO,NO,NO,,3-star
712773,NO,NO,NO,NO,NO,,3-star
712774,NO,NO,NO,NO,NO,,2-star
712775,NO,NO,NO,NO,NO,,2-star
712776,NO,NO,NO,NO,NO,,3-star
712777,NO,NO,NO,NO,NO,,2-star
712778,NO,NO,NO,NO,NO,,2-star
712779,NO,NO,NO,NO,NO,,2-star
712780,NO,NO,NO,NO,NO,,2-star
712781,NO,NO,NO,NO,NO,,2-star
712782,NO,NO,NO,NO,NO,,2-star
712783,NO,NO,NO,NO,NO,,2-star
712784,NO,NO,NO,NO,NO,,2-star
712785,NO,NO,NO,NO,NO,,2-star
712786,NO,NO,NO,NO,NO,,2-star
712787,NO,NO,NO,NO,NO,,4-star
712788,NO,NO,NO,NO,NO,,3-star
712789,NO,NO,NO,NO,NO,,2-star
712790,NO,NO,NO,NO,NO,,3-star
712791,NO,NO,NO,NO,NO,,3-star
712792,NO,NO,NO,NO,NO,,2-star
712793,NO,NO,NO,NO,NO,,2-star
712794,NO,NO,NO,NO,NO,,2-star
712795,NO,NO,NO,NO,NO,,3-star
712796,NO,NO,NO,NO,NO,,2-star
712797,NO,NO,NO,NO,NO,,2-star
712798,NO,NO,NO,NO,NO,,2-star
712799,NO,NO,NO,NO,NO,,3-star
712800,NO,NO,NO,NO,NO,,2-star
712801,NO,NO,NO,NO,NO,,2-star
712802,NO,NO,NO,NO,NO,,2-star
712803,NO,NO,NO,NO,NO,,2-star
712804,NO,NO,NO,NO,NO,,2-star
712805,NO,NO,NO,NO,NO,,2-star
712806,NO,NO,NO,NO,NO,,2-star
712807,NO,NO,NO,NO,NO,,3-star
712808,NO,NO,NO,NO,NO,,2-star
712809,NO,NO,NO,NO,NO,,3-star
712810,NO,NO,NO,NO,NO,,3-star
712811,NO,NO,NO,NO,NO,,3-star
712812,NO,NO,NO,NO,NO,,3-star
712813,NO,NO,NO,NO,NO,,3-star
712814,NO,NO,NO,NO,NO,,3-star
712815,NO,NO,NO,NO,NO,,3-star
712816,NO,NO,NO,NO,NO,,3-star
712817,NO,NO,NO,NO,NO,,3-star
712818,NO,NO,NO,NO,NO,,3-star
712819,NO,NO,NO,NO,NO,,4-star
712820,NO,NO,NO,NO,NO,,3-star
712821,NO,NO,NO,NO,NO,,3-star
712822,NO,NO,NO,NO,NO,,3-star
712823,NO,NO,NO,NO,NO,,3-star
712824,NO,NO,NO,NO,NO,,3-star
712825,NO,NO,NO,NO,NO,,3-star
712826,NO,NO,NO,NO,NO,,3-star
712827,NO,NO,NO,NO,NO,,3-star
712828,NO,NO,NO,NO,NO,,2-star
712829,NO,NO,NO,NO,NO,,3-star
712830,NO,NO,NO,NO,NO,,3-star
712831,NO,NO,NO,NO,NO,,2-star
712832,NO,NO,NO,NO,NO,,2-star
712833,NO,NO,NO,NO,NO,,2-star
712834,NO,NO,NO,NO,NO,,2-star
712835,NO,NO,NO,NO,NO,,3-star
712836,NO,NO,NO,NO,NO,,2-star
712837,NO,NO,NO,NO,NO,,2-star
712838,NO,NO,NO,NO,NO,,2-star
712839,NO,NO,NO,NO,NO,,2-star
712840,NO,NO,NO,NO,NO,,2-star
712841,NO,NO,NO,NO,NO,,2-star
712842,NO,NO,NO,NO,NO,,2-star
712843,NO,NO,NO,NO,NO,,2-star
712844,NO,NO,NO,NO,NO,,2-star
712845,NO,NO,NO,NO,NO,,3-star
712846,NO,NO,NO,NO,NO,,2-star
712847,NO,NO,NO,NO,NO,,2-star
712848,NO,NO,NO,NO,NO,,2-star
712849,NO,NO,NO,NO,NO,,2-star
712850,NO,NO,NO,NO,NO,,2-star
712851,NO,NO,NO,NO,NO,,2-star
712852,NO,NO,NO,NO,NO,,3-star
712853,NO,NO,NO,NO,NO,,2-star
712854,NO,NO,NO,NO,NO,,3-star
712855,NO,NO,NO,NO,NO,,2-star
712856,NO,NO,NO,NO,NO,,3-star
712857,NO,NO,NO,NO,NO,,2-star
712858,NO,NO,NO,NO,NO,,2-star
712859,NO,NO,NO,NO,NO,,3-star
712860,NO,NO,NO,NO,NO,,3-star
712861,NO,NO,NO,NO,NO,,3-star
712862,NO,NO,NO,NO,NO,,3-star
712863,NO,NO,NO,NO,NO,,3-star
712864,NO,NO,NO,NO,NO,,2-star
712865,NO,NO,NO,NO,NO,,2-star
712866,NO,NO,NO,NO,NO,,2-star
712867,NO,NO,NO,NO,NO,,2-star
712868,NO,NO,NO,NO,NO,,2-star
712869,NO,NO,NO,NO,NO,,4-star
712870,NO,NO,NO,NO,NO,,2-star
712871,NO,NO,NO,NO,NO,,4-star
712872,NO,NO,NO,NO,NO,,2-star
712873,NO,NO,NO,NO,NO,,2-star
712874,NO,NO,NO,NO,NO,,2-star
712875,NO,NO,NO,NO,NO,,2-star
712876,NO,NO,NO,NO,NO,,2-star
712877,NO,NO,NO,NO,NO,,2-star
712878,NO,NO,NO,NO,NO,,2-star
712879,NO,NO,NO,NO,NO,,2-star
712880,NO,NO,NO,NO,NO,,2-star
712881,NO,NO,NO,NO,NO,,2-star
712882,NO,NO,NO,NO,NO,,2-star
712883,NO,NO,NO,NO,NO,,2-star
712884,NO,NO,NO,NO,NO,,2-star
712885,NO,NO,NO,NO,NO,,2-star
712886,NO,NO,NO,NO,NO,,2-star
712887,NO,NO,NO,NO,NO,,2-star
712888,NO,NO,NO,NO,NO,,3-star
712889,NO,NO,NO,NO,NO,,3-star
712890,NO,NO,NO,NO,NO,,3-star
712891,NO,NO,NO,NO,NO,,2-star
712892,NO,NO,NO,NO,NO,,2-star
712893,NO,NO,NO,NO,NO,,2-star
712894,NO,NO,NO,NO,NO,,2-star
712895,NO,NO,NO,NO,NO,,2-star
712896,NO,NO,NO,NO,NO,,2-star
712897,NO,NO,NO,NO,NO,,2-star
712898,NO,NO,NO,NO,NO,,2-star
712899,NO,NO,NO,NO,NO,,2-star
712900,NO,NO,NO,NO,NO,,3-star
712901,NO,NO,NO,NO,NO,,4-star
712902,NO,NO,NO,NO,NO,,2-star
712903,NO,NO,NO,NO,NO,,2-star
712904,NO,NO,NO,NO,NO,,2-star
712905,NO,NO,NO,NO,NO,,3-star
712906,NO,NO,NO,NO,NO,,2-star
